fid,name,system,sign,price,horizon,window,slice,n,n_eff,ic,lo,hi,signed_ic,sign_ok,ci_excludes_0,status
M018,Stochastic %K 14,tactical,-1,bv,7,holdout,full,1323,189.0,-0.0146,-0.1045,0.0723,0.0146,True,False,ok
M018,Stochastic %K 14,tactical,-1,bv,30,dev,full,1920,64.0,0.1421,0.0345,0.2354,-0.1421,False,True,ok
M018,Stochastic %K 14,tactical,-1,bv,30,dev,ex_2020-03_2022-01,1188,39.6,0.0906,-0.0733,0.239,-0.0906,False,False,ok
M018,Stochastic %K 14,tactical,-1,bv,30,dev,ex_2017,1796,59.9,0.1037,-0.0122,0.1931,-0.1037,False,False,ok
M018,Stochastic %K 14,tactical,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,30,holdout,full,1300,43.3,0.0513,-0.0794,0.1723,-0.0513,False,False,ok
M018,Stochastic %K 14,tactical,-1,bv,90,dev,full,1860,20.7,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,90,dev,ex_2020-03_2022-01,1068,11.9,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,180,dev,full,1770,9.8,0.1104,-0.0297,0.2112,-0.1104,False,False,ok
M018,Stochastic %K 14,tactical,-1,bv,180,dev,ex_2020-03_2022-01,888,4.9,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,180,dev,ex_2017,1646,9.1,0.1131,-0.0816,0.1924,-0.1131,False,False,ok
M018,Stochastic %K 14,tactical,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,365,dev,full,1585,4.3,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,365,dev,ex_2020-03_2022-01,549,1.5,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,1,dev,full,1924,1924.0,0.0346,-0.0043,0.0679,-0.0346,False,False,ok
M021,CCI 20,tactical,-1,bv,1,dev,ex_2020-03_2022-01,1221,1221.0,0.0344,-0.0135,0.0724,-0.0344,False,False,ok
M021,CCI 20,tactical,-1,bv,1,dev,ex_2017,1825,1825.0,0.0238,-0.0161,0.0603,-0.0238,False,False,ok
M021,CCI 20,tactical,-1,bv,1,dev,since_2022,364,364.0,-0.0444,-0.1208,0.0213,0.0444,True,False,ok
M021,CCI 20,tactical,-1,bv,1,holdout,full,1329,1329.0,0.0039,-0.04,0.0446,-0.0039,False,False,ok
M021,CCI 20,tactical,-1,bv,7,dev,full,1918,274.0,0.0992,0.0094,0.174,-0.0992,False,True,ok
M021,CCI 20,tactical,-1,bv,7,dev,ex_2020-03_2022-01,1209,172.7,0.0822,-0.0247,0.1944,-0.0822,False,False,ok
M021,CCI 20,tactical,-1,bv,7,dev,ex_2017,1819,259.9,0.0739,-0.021,0.1605,-0.0739,False,False,ok
M021,CCI 20,tactical,-1,bv,7,dev,since_2022,358,51.1,-0.0982,-0.2622,0.0397,0.0982,True,False,ok
M021,CCI 20,tactical,-1,bv,7,holdout,full,1323,189.0,-0.0159,-0.1208,0.0642,0.0159,True,False,ok
M021,CCI 20,tactical,-1,bv,30,dev,full,1895,63.2,0.1462,0.0223,0.2523,-0.1462,False,True,ok
M021,CCI 20,tactical,-1,bv,30,dev,ex_2020-03_2022-01,1163,38.8,0.0975,-0.0827,0.2468,-0.0975,False,False,ok
M021,CCI 20,tactical,-1,bv,30,dev,ex_2017,1796,59.9,0.1061,-0.0279,0.2154,-0.1061,False,False,ok
M021,CCI 20,tactical,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,30,holdout,full,1300,43.3,0.0658,-0.0702,0.1988,-0.0658,False,False,ok
M021,CCI 20,tactical,-1,bv,90,dev,full,1835,20.4,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,90,dev,ex_2020-03_2022-01,1043,11.6,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,180,dev,full,1745,9.7,0.1199,-0.0417,0.2029,-0.1199,False,False,ok
M021,CCI 20,tactical,-1,bv,180,dev,ex_2020-03_2022-01,863,4.8,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,180,dev,ex_2017,1646,9.1,0.1267,-0.0523,0.2081,-0.1267,False,False,ok
M021,CCI 20,tactical,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,365,dev,full,1560,4.3,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,365,dev,ex_2020-03_2022-01,524,1.4,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,1,dev,full,1873,1873.0,0.0275,-0.0194,0.0667,0.0275,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,1,dev,ex_2020-03_2022-01,1170,1170.0,0.0087,-0.0512,0.074,0.0087,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,1,dev,ex_2017,1825,1825.0,0.0197,-0.0225,0.0586,0.0197,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,1,dev,since_2022,364,364.0,-0.0795,-0.1752,-0.0187,-0.0795,False,True,ok
M044,Drawdown from 90d high,tactical,1,bv,1,holdout,full,1329,1329.0,-0.0185,-0.062,0.0229,-0.0185,False,False,ok
M044,Drawdown from 90d high,tactical,1,bv,7,dev,full,1867,266.7,0.067,-0.0352,0.1607,0.067,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,7,dev,ex_2020-03_2022-01,1158,165.4,0.0128,-0.1229,0.1251,0.0128,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,7,dev,ex_2017,1819,259.9,0.0479,-0.0408,0.1363,0.0479,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,7,dev,since_2022,358,51.1,-0.2333,-0.4124,-0.0669,-0.2333,False,True,ok
M044,Drawdown from 90d high,tactical,1,bv,7,holdout,full,1323,189.0,-0.0595,-0.1583,0.0368,-0.0595,False,False,ok
M044,Drawdown from 90d high,tactical,1,bv,30,dev,full,1844,61.5,0.1124,-0.0567,0.2656,0.1124,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,30,dev,ex_2020-03_2022-01,1112,37.1,0.0372,-0.2359,0.246,0.0372,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,30,dev,ex_2017,1796,59.9,0.0938,-0.0961,0.2632,0.0938,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,30,holdout,full,1300,43.3,-0.1048,-0.2848,0.0574,-0.1048,False,False,ok
M044,Drawdown from 90d high,tactical,1,bv,90,dev,full,1784,19.8,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,90,dev,ex_2020-03_2022-01,992,11.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,180,dev,full,1694,9.4,0.1769,-0.1752,0.3736,0.1769,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,180,dev,ex_2020-03_2022-01,812,4.5,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,180,dev,ex_2017,1646,9.1,0.1982,-0.1497,0.4117,0.1982,True,False,ok
M044,Drawdown from 90d high,tactical,1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,365,dev,full,1509,4.1,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,365,dev,ex_2020-03_2022-01,473,1.3,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,1,dev,full,1095,1095.0,-0.0409,-0.0897,0.003,0.0409,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,1,dev,ex_2020-03_2022-01,392,392.0,-0.0615,-0.1465,0.0072,0.0615,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,1,dev,ex_2017,1095,1095.0,-0.0409,-0.0918,0.0017,0.0409,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,1,dev,since_2022,364,364.0,-0.1171,-0.2016,-0.0264,0.1171,True,True,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,1,holdout,full,1329,1329.0,-0.0007,-0.0422,0.0385,0.0007,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,7,dev,full,1089,155.6,-0.0256,-0.1406,0.0776,0.0256,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,7,dev,ex_2020-03_2022-01,380,54.3,-0.0051,-0.1531,0.1175,0.0051,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,7,dev,ex_2017,1089,155.6,-0.0256,-0.1472,0.078,0.0256,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,7,dev,since_2022,358,51.1,-0.1258,-0.2163,-0.0465,0.1258,True,True,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,7,holdout,full,1323,189.0,-0.023,-0.0991,0.0636,0.023,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,30,dev,full,1066,35.5,-0.0587,-0.2455,0.1314,0.0587,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,30,dev,ex_2020-03_2022-01,334,11.1,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,30,dev,ex_2017,1066,35.5,-0.0587,-0.2777,0.1415,0.0587,True,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,30,holdout,full,1300,43.3,0.0024,-0.1362,0.1337,-0.0024,False,False,ok
M068,Perp-spot basis (Binance archive),tactical,-1,bv,90,dev,full,1006,11.2,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,90,dev,ex_2017,1006,11.2,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,180,dev,full,916,5.1,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,180,dev,ex_2017,916,5.1,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,365,dev,full,731,2.0,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,365,dev,ex_2017,731,2.0,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
M068,Perp-spot basis (Binance archive),tactical,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,1,dev,full,1962,1962.0,0.018,-0.0143,0.0543,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,1,dev,ex_2020-03_2022-01,1259,1259.0,0.013,-0.0454,0.0623,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,1,dev,ex_2017,1825,1825.0,0.0309,-0.0086,0.0754,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,1,dev,since_2022,364,364.0,,,,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,1,holdout,full,1329,1329.0,0.0143,-0.0286,0.0553,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,7,dev,full,1956,279.4,0.0407,-0.049,0.1293,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,7,dev,ex_2020-03_2022-01,1247,178.1,0.0183,-0.0955,0.1345,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,7,dev,ex_2017,1819,259.9,0.0755,-0.0194,0.1602,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,7,dev,since_2022,358,51.1,,,,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,7,holdout,full,1323,189.0,-0.0197,-0.1162,0.0684,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,30,dev,full,1933,64.4,0.0581,-0.0927,0.1952,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,30,dev,ex_2020-03_2022-01,1201,40.0,0.0502,-0.1662,0.2634,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,30,dev,ex_2017,1796,59.9,0.1058,-0.0886,0.2542,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,30,holdout,full,1300,43.3,-0.0443,-0.2392,0.1361,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,90,dev,full,1873,20.8,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,90,dev,ex_2020-03_2022-01,1081,12.0,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,180,dev,full,1783,9.9,0.2282,-0.1429,0.4792,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,180,dev,ex_2020-03_2022-01,901,5.0,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,180,dev,ex_2017,1646,9.1,0.2699,-0.1045,0.536,,,False,ok
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,365,dev,full,1598,4.4,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,365,dev,ex_2020-03_2022-01,562,1.5,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
C001,Trend control: price above SMA200 (Binance archive),control,0,bv,365,holdout,full,965,2.6,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,1,dev,full,1089,1089.0,-0.0081,-0.062,0.0311,0.0081,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,1,dev,ex_2020-03_2022-01,386,386.0,-0.0409,-0.1206,0.0375,0.0409,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,1,dev,ex_2017,1089,1089.0,-0.0081,-0.0591,0.0395,0.0081,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,1,dev,since_2022,364,364.0,-0.0837,-0.1485,-0.0174,0.0837,True,True,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,1,holdout,full,1316,1316.0,-0.0003,-0.0425,0.0341,0.0003,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,7,dev,full,1083,154.7,-0.0249,-0.1492,0.0889,0.0249,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,7,dev,ex_2020-03_2022-01,374,53.4,0.0414,-0.1518,0.2159,-0.0414,False,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,7,dev,ex_2017,1083,154.7,-0.0249,-0.1424,0.0805,0.0249,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,7,dev,since_2022,358,51.1,-0.039,-0.1899,0.1328,0.039,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,7,holdout,full,1316,188.0,-0.0159,-0.1344,0.0796,0.0159,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,30,dev,full,1060,35.3,-0.1135,-0.3423,0.1106,0.1135,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,30,dev,ex_2020-03_2022-01,328,10.9,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,30,dev,ex_2017,1060,35.3,-0.1135,-0.3258,0.0928,0.1135,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,30,holdout,full,1300,43.3,-0.047,-0.198,0.1292,0.047,True,False,ok
T101,Funding 7d mean (Binance archive),tactical,-1,bv,90,dev,full,1000,11.1,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,90,dev,ex_2017,1000,11.1,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,180,dev,full,910,5.1,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,180,dev,ex_2017,910,5.1,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,365,dev,full,725,2.0,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,365,dev,ex_2017,725,2.0,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
T101,Funding 7d mean (Binance archive),tactical,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,1,dev,full,1962,1962.0,-0.0408,-0.0805,-0.0046,0.0408,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,1,dev,ex_2020-03_2022-01,1259,1259.0,-0.0659,-0.1121,-0.0178,0.0659,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,1,dev,ex_2017,1825,1825.0,-0.0534,-0.0911,-0.0106,0.0534,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,1,dev,since_2022,364,364.0,-0.0517,-0.1271,0.0216,0.0517,True,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,1,holdout,full,1329,1329.0,0.0035,-0.0404,0.0427,-0.0035,False,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,7,dev,full,1956,279.4,-0.0981,-0.1922,-0.0093,0.0981,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,7,dev,ex_2020-03_2022-01,1247,178.1,-0.1374,-0.2514,-0.0204,0.1374,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,7,dev,ex_2017,1819,259.9,-0.1325,-0.2329,-0.0442,0.1325,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,7,dev,since_2022,358,51.1,-0.0501,-0.224,0.138,0.0501,True,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,7,holdout,full,1323,189.0,0.0062,-0.1022,0.1167,-0.0062,False,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,30,dev,full,1933,64.4,-0.1811,-0.3125,-0.0493,0.1811,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,30,dev,ex_2020-03_2022-01,1201,40.0,-0.2277,-0.3538,-0.0896,0.2277,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,30,dev,ex_2017,1796,59.9,-0.182,-0.3345,-0.0239,0.182,True,True,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,30,holdout,full,1300,43.3,-0.0826,-0.2515,0.0657,0.0826,True,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,90,dev,full,1873,20.8,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,90,dev,ex_2020-03_2022-01,1081,12.0,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,180,dev,full,1783,9.9,-0.0937,-0.3337,0.1147,0.0937,True,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,180,dev,ex_2020-03_2022-01,901,5.0,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,180,dev,ex_2017,1646,9.1,-0.0699,-0.3896,0.1463,0.0699,True,False,ok
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,365,dev,full,1598,4.4,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,365,dev,ex_2020-03_2022-01,562,1.5,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
T102,Funding 7d mean (BitMEX XBTUSD),tactical,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
T113,Funding 7d mean (Deribit),tactical,-1,bv,1,dev,full,1335,1335.0,-0.0249,-0.0653,0.0122,0.0249,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,1,dev,ex_2020-03_2022-01,632,632.0,-0.0525,-0.1142,0.0099,0.0525,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,1,dev,ex_2017,1335,1335.0,-0.0249,-0.0721,0.012,0.0249,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,1,dev,since_2022,364,364.0,-0.0904,-0.1596,-0.0206,0.0904,True,True,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,1,holdout,full,1329,1329.0,0.0286,-0.0102,0.0614,-0.0286,False,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,7,dev,full,1329,189.9,-0.0357,-0.1315,0.0707,0.0357,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,7,dev,ex_2020-03_2022-01,620,88.6,-0.0933,-0.2191,0.0254,0.0933,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,7,dev,ex_2017,1329,189.9,-0.0357,-0.1254,0.057,0.0357,True,False,ok
T113,Funding 7d mean (Deribit),tactical,-1,bv,7,dev,since_2022,358,51.1,-0.167,-0.3254,-0.0148,0.167,True,True,ok
